0 , 5.274E-01
1 , 4.790E-01
2 , 5.283E-01
3 , 4.794E-01
4 , 3.666E-01
5 , 3.374E-01
6 , 3.670E-01
7 , 3.375E-01
8 , 2.599E-01
9 , 2.401E-01
10 , 2.599E-01
11 , 2.403E-01
12 , 1.927E-01
13 , 1.799E-01
14 , 1.926E-01
15 , 1.795E-01
16 , 1.430E-01
17 , 1.332E-01
18 , 1.431E-01
19 , 1.332E-01
20 , 1.090E-01
21 , 1.022E-01
22 , 1.091E-01
23 , 1.023E-01
24 , 8.55E-02
25 , 8.06E-02
26 , 8.55E-02
27 , 8.04E-02
28 , 6.78E-02
29 , 6.40E-02
30 , 6.79E-02
31 , 6.43E-02
32 , 5.34E-02
33 , 5.03E-02
34 , 5.36E-02
35 , 5.04E-02
36 , 4.25E-02
37 , 4.03E-02
38 , 4.26E-02
39 , 4.05E-02
40 , 3.47E-02
41 , 3.33E-02
42 , 3.49E-02
43 , 3.32E-02
44 , 2.88E-02
45 , 2.74E-02
46 , 2.86E-02
47 , 2.74E-02
48 , 2.38E-02
49 , 2.28E-02
50 , 2.39E-02
51 , 2.27E-02
52 , 1.99E-02
53 , 1.94E-02
54 , 1.98E-02
55 , 1.94E-02
56 , 1.74E-02
57 , 1.70E-02
58 , 1.73E-02
59 , 1.70E-02
60 , 1.55E-02
61 , 1.44E-02
62 , 1.54E-02
63 , 1.44E-02
64 , 1.31E-02
65 , 1.28E-02
66 , 1.30E-02
67 , 1.29E-02
68 , 1.21E-02
69 , 1.17E-02
70 , 1.20E-02
71 , 1.16E-02
72 , 1.14E-02
73 , 1.10E-02
74 , 1.14E-02
75 , 1.13E-02
76 , 1.07E-02
77 , 1.04E-02
78 , 1.07E-02
79 , 1.04E-02
80 , 1.03E-02
81 , 1.07E-02
82 , 1.05E-02
83 , 1.06E-02
84 , 1.01E-02
85 , 1.00E-02
86 , 1.03E-02
87 , 1.00E-02
88 , 1.01E-02
89 , 9.9E-03
90 , 1.02E-02
91 , 1.02E-02
92 , 9.8E-03
93 , 9.7E-03
94 , 1.00E-02
95 , 9.8E-03
96 , 9.8E-03
97 , 1.03E-02
98 , 9.8E-03
99 , 1.02E-02
100 , 9.9E-03
101 , 9.6E-03
102 , 9.8E-03
103 , 9.5E-03
104 , 9.9E-03
105 , 9.6E-03
106 , 9.8E-03
107 , 9.4E-03
108 , 9.8E-03
109 , 9.4E-03
110 , 9.9E-03
111 , 9.6E-03
112 , 9.4E-03
113 , 9.5E-03
114 , 9.5E-03
115 , 9.1E-03
116 , 9.1E-03
117 , 9.6E-03
118 , 9.1E-03
119 , 9.1E-03
120 , 9.1E-03
121 , 8.9E-03
122 , 9.1E-03
123 , 9.1E-03
