0 , 5.273E-01
1 , 4.794E-01
2 , 5.284E-01
3 , 4.794E-01
4 , 3.669E-01
5 , 3.377E-01
6 , 3.671E-01
7 , 3.380E-01
8 , 2.600E-01
9 , 2.401E-01
10 , 2.600E-01
11 , 2.402E-01
12 , 1.925E-01
13 , 1.797E-01
14 , 1.925E-01
15 , 1.795E-01
16 , 1.429E-01
17 , 1.334E-01
18 , 1.431E-01
19 , 1.333E-01
20 , 1.090E-01
21 , 1.021E-01
22 , 1.090E-01
23 , 1.021E-01
24 , 8.57E-02
25 , 8.06E-02
26 , 8.54E-02
27 , 8.05E-02
28 , 6.78E-02
29 , 6.41E-02
30 , 6.79E-02
31 , 6.40E-02
32 , 5.35E-02
33 , 5.07E-02
34 , 5.36E-02
35 , 5.07E-02
36 , 4.24E-02
37 , 4.03E-02
38 , 4.25E-02
39 , 4.04E-02
40 , 3.49E-02
41 , 3.33E-02
42 , 3.48E-02
43 , 3.31E-02
44 , 2.86E-02
45 , 2.75E-02
46 , 2.86E-02
47 , 2.75E-02
48 , 2.41E-02
49 , 2.26E-02
50 , 2.38E-02
51 , 2.28E-02
52 , 2.00E-02
53 , 1.95E-02
54 , 2.02E-02
55 , 1.94E-02
56 , 1.75E-02
57 , 1.71E-02
58 , 1.73E-02
59 , 1.69E-02
60 , 1.55E-02
61 , 1.44E-02
62 , 1.55E-02
63 , 1.44E-02
64 , 1.32E-02
65 , 1.29E-02
66 , 1.31E-02
67 , 1.30E-02
68 , 1.23E-02
69 , 1.18E-02
70 , 1.22E-02
71 , 1.22E-02
72 , 1.16E-02
73 , 1.12E-02
74 , 1.14E-02
75 , 1.11E-02
76 , 1.10E-02
77 , 1.07E-02
78 , 1.06E-02
79 , 1.06E-02
80 , 1.03E-02
81 , 1.08E-02
82 , 1.06E-02
83 , 1.07E-02
84 , 1.02E-02
85 , 1.01E-02
86 , 1.04E-02
87 , 1.02E-02
88 , 1.00E-02
89 , 1.03E-02
90 , 1.01E-02
91 , 1.02E-02
92 , 1.01E-02
93 , 9.8E-03
94 , 1.00E-02
95 , 1.01E-02
96 , 9.9E-03
97 , 1.06E-02
98 , 9.9E-03
99 , 1.04E-02
100 , 1.00E-02
101 , 9.6E-03
102 , 1.01E-02
103 , 9.9E-03
104 , 1.02E-02
105 , 9.8E-03
106 , 1.02E-02
107 , 9.9E-03
108 , 1.00E-02
109 , 9.7E-03
110 , 9.8E-03
111 , 9.5E-03
112 , 9.6E-03
113 , 9.5E-03
114 , 9.6E-03
115 , 9.8E-03
116 , 9.8E-03
117 , 9.4E-03
118 , 9.6E-03
119 , 9.6E-03
120 , 9.6E-03
121 , 9.7E-03
122 , 9.5E-03
123 , 9.8E-03
124 , 9.6E-03
125 , 9.5E-03
126 , 9.7E-03
127 , 9.3E-03
128 , 4.515E-01
129 , 4.034E-01
130 , 4.531E-01
131 , 4.036E-01
132 , 2.902E-01
133 , 2.602E-01
134 , 2.899E-01
135 , 2.603E-01
136 , 1.794E-01
137 , 1.597E-01
138 , 1.793E-01
139 , 1.598E-01
140 , 1.145E-01
141 , 1.023E-01
142 , 1.140E-01
143 , 1.023E-01
144 , 7.13E-02
145 , 6.39E-02
146 , 7.10E-02
147 , 6.38E-02
148 , 4.62E-02
149 , 4.17E-02
150 , 4.62E-02
151 , 4.17E-02
152 , 3.05E-02
153 , 2.80E-02
154 , 3.05E-02
155 , 2.78E-02
156 , 2.13E-02
157 , 1.98E-02
158 , 2.13E-02
159 , 1.97E-02
160 , 1.63E-02
161 , 1.52E-02
162 , 1.63E-02
163 , 1.54E-02
164 , 1.32E-02
165 , 1.24E-02
166 , 1.31E-02
167 , 1.23E-02
168 , 1.20E-02
169 , 1.13E-02
170 , 1.20E-02
171 , 1.13E-02
172 , 1.10E-02
173 , 1.05E-02
174 , 1.06E-02
175 , 1.05E-02
176 , 1.09E-02
177 , 1.05E-02
178 , 1.07E-02
179 , 1.04E-02
180 , 1.02E-02
181 , 9.8E-03
182 , 1.03E-02
183 , 1.01E-02
184 , 9.7E-03
185 , 9.8E-03
186 , 9.9E-03
